id_siniestro,fecha,distrito,latitud,longitud,cluster
SV-2026-088167,2026-06-06,San Salvador,13.657939,-89.236044,-1
SV-2026-088168,2026-06-06,San Salvador,13.697329,-89.209186,47
SV-2026-088169,2026-06-06,San Salvador,13.684973,-89.222656,47
SV-2026-088170,2026-06-06,Chalchuapa,13.991389,-89.691095,-1
SV-2026-088171,2026-06-06,Mejicanos,13.746765,-89.204442,-1
SV-2026-088172,2026-06-06,Chalchuapa,13.970307,-89.679256,-1
SV-2026-088173,2026-06-06,Chalchuapa,14.015499,-89.654936,-1
SV-2026-088174,2026-06-06,Coatepeque,13.924217,-89.495592,-1
SV-2026-088175,2026-06-06,San Juan Opico,13.873622,-89.348314,-1
SV-2026-088176,2026-06-06,Mejicanos,13.711926,-89.224732,47
SV-2026-088177,2026-06-06,Moncagua,13.504909,-88.259237,-1
SV-2026-088178,2026-06-06,San Rafael Oriente,13.420242,-88.296247,-1
SV-2026-088179,2026-06-06,Tonacatepeque,13.780941,-89.098073,-1
SV-2026-088180,2026-06-06,Cuscatancingo,13.728515,-89.181871,-1
SV-2026-088181,2026-06-06,Cuscatancingo,13.68308,-89.174595,-1
SV-2026-088182,2026-06-06,Cuscatancingo,13.711729,-89.157647,-1
SV-2026-088183,2026-06-06,Santa Tecla,13.683063,-89.276374,-1
SV-2026-088184,2026-06-06,San Marcos,13.641243,-89.166889,-1
SV-2026-088185,2026-06-06,Santa Tecla,13.639683,-89.267097,-1
SV-2026-088186,2026-06-06,Santa Tecla,13.694994,-89.278243,-1
SV-2026-088187,2026-06-06,La Libertad,13.505913,-89.316859,-1
SV-2026-088188,2026-06-06,El Transito,13.344816,-88.385575,-1
SV-2026-088189,2026-06-06,San Miguel,13.505937,-88.181846,-1
SV-2026-088190,2026-06-06,Santiago Nonualco,13.503262,-88.943163,-1
SV-2026-088191,2026-06-06,San Miguel,13.465873,-88.177675,-1
SV-2026-088192,2026-06-06,San Miguel,13.484737,-88.182145,-1
SV-2026-088193,2026-06-06,San Miguel,13.518683,-88.192341,-1
SV-2026-088194,2026-06-06,Colon,13.738995,-89.348849,-1
SV-2026-088195,2026-06-06,Colon,13.731314,-89.375686,-1
SV-2026-088196,2026-06-06,Ciudad Delgado,13.707464,-89.188774,-1
SV-2026-088197,2026-06-06,Ciudad Delgado,13.706841,-89.182982,-1
SV-2026-088198,2026-06-06,Ciudad Delgado,13.720727,-89.1523,-1
SV-2026-088199,2026-06-06,Apastepeque,13.687109,-88.75216,-1
SV-2026-088200,2026-06-06,Ilopango,13.73264,-89.125112,-1
SV-2026-088201,2026-06-06,Ilopango,13.672581,-89.102209,-1
SV-2026-088202,2026-06-06,Santa Ana,14.029486,-89.53061,-1
SV-2026-088203,2026-06-06,Santa Ana,13.973975,-89.597025,-1
SV-2026-088204,2026-06-06,Santa Ana,13.99173,-89.547308,-1
SV-2026-088205,2026-06-06,Santa Ana,13.973617,-89.558306,-1
SV-2026-088206,2026-06-06,Mejicanos,13.753295,-89.232599,-1
SV-2026-088207,2026-06-06,Cojutepeque,13.692593,-88.952878,-1
SV-2026-088208,2026-06-06,Cojutepeque,13.730029,-88.974602,-1
SV-2026-088209,2026-06-06,Jiquilisco,13.29824,-88.574695,-1
SV-2026-088210,2026-06-06,Ciudad Arce,13.853026,-89.466164,-1
SV-2026-088211,2026-06-06,Ciudad Arce,13.84841,-89.441183,-1
SV-2026-088212,2026-06-06,Zaragoza,13.59386,-89.242258,-1
SV-2026-088213,2026-06-06,Nejapa,13.80994,-89.247443,-1
SV-2026-088214,2026-06-06,San Vicente,13.63992,-88.795518,-1
SV-2026-088215,2026-06-06,San Pedro Perulapan,13.803938,-89.021794,-1
SV-2026-088216,2026-06-06,San Salvador,13.694722,-89.248135,47
SV-2026-088217,2026-06-06,San Salvador,13.682835,-89.210268,47
SV-2026-088218,2026-06-06,Ciudad Arce,13.865008,-89.412197,-1
SV-2026-088219,2026-06-06,Ciudad Delgado,13.727318,-89.170908,-1
SV-2026-088220,2026-06-06,Moncagua,13.553651,-88.235464,-1
SV-2026-088221,2026-06-06,Santa Ana,14.000974,-89.566057,-1
SV-2026-088222,2026-06-07,Soyapango,13.697109,-89.14846,-1
SV-2026-088223,2026-06-07,Coatepeque,13.907092,-89.485146,-1
SV-2026-088224,2026-06-07,Chalchuapa,14.010621,-89.664609,-1
SV-2026-088225,2026-06-07,Soyapango,13.714676,-89.151202,-1
SV-2026-088226,2026-06-07,Moncagua,13.541608,-88.259263,-1
SV-2026-088227,2026-06-07,Chalchuapa,13.968021,-89.679034,-1
SV-2026-088228,2026-06-07,Moncagua,13.511764,-88.261721,-1
SV-2026-088229,2026-06-07,Ciudad Delgado,13.699056,-89.166806,-1
SV-2026-088230,2026-06-07,Soyapango,13.736878,-89.120904,-1
SV-2026-088231,2026-06-07,San Miguel,13.436215,-88.187866,-1
SV-2026-088232,2026-06-07,Soyapango,13.759247,-89.129857,-1
SV-2026-088233,2026-06-07,Ciudad Delgado,13.725072,-89.127226,-1
SV-2026-088234,2026-06-07,San Miguel,13.516012,-88.164941,-1
SV-2026-088235,2026-06-07,San Miguel,13.480886,-88.155609,-1
SV-2026-088236,2026-06-07,San Miguel,13.479939,-88.176089,-1
SV-2026-088237,2026-06-07,Berlin,13.480329,-88.515479,-1
SV-2026-088238,2026-06-07,Chirilagua,13.244017,-88.122793,-1
SV-2026-088239,2026-06-07,Cuscatancingo,13.792308,-89.175079,-1
SV-2026-088240,2026-06-07,San Vicente,13.63326,-88.768371,-1
SV-2026-088241,2026-06-07,Soyapango,13.732326,-89.138393,-1
SV-2026-088242,2026-06-07,San Miguel,13.471314,-88.158298,-1
SV-2026-088243,2026-06-07,La Union,13.345025,-87.817657,-1
SV-2026-088244,2026-06-07,San Martin,13.79514,-89.034058,-1
SV-2026-088245,2026-06-07,Ahuachapan,13.923273,-89.83962,-1
SV-2026-088246,2026-06-07,Cojutepeque,13.742645,-88.888647,-1
SV-2026-088247,2026-06-07,Ahuachapan,13.901531,-89.82708,-1
SV-2026-088248,2026-06-07,Tonacatepeque,13.772927,-89.124367,-1
SV-2026-088249,2026-06-07,San Antonio del Monte,13.711414,-89.759015,-1
SV-2026-088250,2026-06-07,La Union,13.338569,-87.871525,-1
SV-2026-088251,2026-06-07,Santiago Nonualco,13.506148,-88.949492,-1
SV-2026-088252,2026-06-07,Santiago Nonualco,13.463276,-88.954289,-1
SV-2026-088253,2026-06-07,Santa Ana,14.009223,-89.580305,-1
SV-2026-088254,2026-06-07,Santa Tecla,13.711866,-89.293445,-1
SV-2026-088255,2026-06-07,Santa Tecla,13.713541,-89.268856,-1
SV-2026-088256,2026-06-07,Santa Tecla,13.701657,-89.28866,-1
SV-2026-088257,2026-06-07,Santa Tecla,13.699554,-89.287577,-1
SV-2026-088258,2026-06-07,Santa Tecla,13.661333,-89.308195,-1
SV-2026-088259,2026-06-07,Santa Ana,13.991903,-89.581685,-1
SV-2026-088260,2026-06-07,Santa Ana,13.968932,-89.576892,-1
SV-2026-088261,2026-06-07,Santa Ana,13.994306,-89.537106,-1
SV-2026-088262,2026-06-07,Usulutan,13.369317,-88.435889,-1
SV-2026-088263,2026-06-07,Usulutan,13.341628,-88.449391,-1
SV-2026-088264,2026-06-07,Santa Rosa de Lima,13.647645,-87.869819,-1
SV-2026-088265,2026-06-07,Santa Rosa de Lima,13.622592,-87.899692,-1
SV-2026-088266,2026-06-07,San Rafael Cedros,13.771843,-88.906063,-1
SV-2026-088267,2026-06-07,San Miguel,13.49604,-88.184519,-1
SV-2026-088268,2026-06-07,Ahuachapan,13.914923,-89.837751,-1
SV-2026-088269,2026-06-07,Suchitoto,13.879377,-89.0267,-1
SV-2026-088270,2026-06-07,San Pedro Perulapan,13.753771,-89.05961,-1
SV-2026-088271,2026-06-07,Sonsonate,13.706793,-89.711367,-1
SV-2026-088272,2026-06-07,Sonsonate,13.741687,-89.701507,-1
SV-2026-088273,2026-06-07,Santa Ana,13.970693,-89.562112,-1
SV-2026-088274,2026-06-07,Santa Ana,13.986586,-89.593255,-1
SV-2026-088275,2026-06-07,Santa Ana,13.995669,-89.580999,-1
SV-2026-088276,2026-06-07,Apopa,13.819738,-89.153563,-1
SV-2026-088277,2026-06-07,San Marcos,13.656783,-89.20761,-1
SV-2026-088278,2026-06-07,Tonacatepeque,13.777089,-89.107968,-1
SV-2026-088279,2026-06-07,San Salvador,13.70469,-89.212293,47
SV-2026-088280,2026-06-07,San Salvador,13.681786,-89.251845,72
SV-2026-088281,2026-06-07,La Union,13.333661,-87.821373,-1
SV-2026-088282,2026-06-07,Mejicanos,13.735657,-89.194302,-1
SV-2026-088283,2026-06-07,Nahuizalco,13.782411,-89.782491,-1
SV-2026-088284,2026-06-07,Metapan,14.33882,-89.452553,-1
SV-2026-088285,2026-06-07,Mejicanos,13.740725,-89.236315,-1
SV-2026-088286,2026-06-07,San Salvador,13.702105,-89.210793,47
SV-2026-088287,2026-06-07,San Salvador,13.672546,-89.215753,47
SV-2026-088288,2026-06-07,San Francisco Menendez,13.863662,-90.001547,-1
SV-2026-088289,2026-06-07,La Palma,14.295721,-89.17785,-1
SV-2026-088290,2026-06-07,La Union,13.299104,-87.827933,-1
SV-2026-088291,2026-06-07,Zacatecoluca,13.528618,-88.882506,-1
SV-2026-088292,2026-06-07,El Congo,13.927135,-89.472045,-1
SV-2026-088293,2026-06-07,Acajutla,13.606516,-89.831241,-1
SV-2026-088294,2026-06-07,San Salvador,13.709301,-89.222427,47
SV-2026-088295,2026-06-08,San Miguel,13.468574,-88.205178,-1
SV-2026-088296,2026-06-08,San Miguel,13.482945,-88.167203,-1
SV-2026-088297,2026-06-08,Soyapango,13.69749,-89.180574,-1
SV-2026-088298,2026-06-08,Soyapango,13.712768,-89.146235,-1
SV-2026-088299,2026-06-08,Jucuapa,13.518387,-88.379354,-1
SV-2026-088300,2026-06-08,San Miguel,13.454676,-88.194922,-1
SV-2026-088301,2026-06-08,San Miguel,13.463171,-88.180723,-1
SV-2026-088302,2026-06-08,Apopa,13.813267,-89.201904,-1
SV-2026-088303,2026-06-08,Apopa,13.794132,-89.186947,-1
SV-2026-088304,2026-06-08,San Pedro Perulapan,13.70081,-89.029892,-1
SV-2026-088305,2026-06-08,Ciudad Arce,13.827564,-89.410438,-1
SV-2026-088306,2026-06-08,San Miguel,13.481008,-88.19996,-1
SV-2026-088307,2026-06-08,Zaragoza,13.556104,-89.250659,-1
SV-2026-088308,2026-06-08,San Miguel,13.493056,-88.184602,-1
SV-2026-088309,2026-06-08,San Salvador,13.706934,-89.253715,47
SV-2026-088310,2026-06-08,San Salvador,13.708293,-89.201766,47
SV-2026-088311,2026-06-08,Cojutepeque,13.718739,-88.929475,-1
SV-2026-088312,2026-06-08,San Salvador,13.704973,-89.225857,47
SV-2026-088313,2026-06-08,San Salvador,13.710541,-89.231462,47
SV-2026-088314,2026-06-08,San Pedro Perulapan,13.741411,-89.006778,-1
SV-2026-088315,2026-06-08,San Salvador,13.681059,-89.225077,47
SV-2026-088316,2026-06-08,Colon,13.718601,-89.381197,-1
SV-2026-088317,2026-06-08,Ilopango,13.684678,-89.102739,-1
SV-2026-088318,2026-06-08,Ilopango,13.716101,-89.078336,-1
SV-2026-088319,2026-06-08,San Salvador,13.692842,-89.183118,-1
SV-2026-088320,2026-06-08,San Salvador,13.71583,-89.23764,47
SV-2026-088321,2026-06-08,San Salvador,13.666462,-89.222935,-1
SV-2026-088322,2026-06-08,Ilopango,13.702606,-89.066543,-1
SV-2026-088323,2026-06-08,San Salvador,13.676123,-89.242234,-1
SV-2026-088324,2026-06-08,San Salvador,13.695778,-89.196617,47
SV-2026-088325,2026-06-08,San Salvador,13.68847,-89.216831,47
SV-2026-088326,2026-06-08,Sonsonate,13.694439,-89.718932,-1
SV-2026-088327,2026-06-08,Usulutan,13.344872,-88.491557,-1
SV-2026-088328,2026-06-08,San Miguel,13.462509,-88.200466,-1
SV-2026-088329,2026-06-08,Cuscatancingo,13.736237,-89.150578,-1
SV-2026-088330,2026-06-08,Usulutan,13.332243,-88.464304,-1
SV-2026-088331,2026-06-08,Cuscatancingo,13.740711,-89.215933,-1
SV-2026-088332,2026-06-08,Ahuachapan,13.900058,-89.861792,-1
SV-2026-088333,2026-06-08,San Marcos,13.639136,-89.197584,-1
SV-2026-088334,2026-06-08,Nahuizalco,13.777611,-89.751765,-1
SV-2026-088335,2026-06-08,Ciudad Delgado,13.729261,-89.15588,-1
SV-2026-088336,2026-06-08,Nahuizalco,13.774299,-89.746445,-1
SV-2026-088337,2026-06-08,Chinameca,13.478329,-88.364223,-1
SV-2026-088338,2026-06-08,Chinameca,13.469267,-88.353437,-1
SV-2026-088339,2026-06-08,Mejicanos,13.73064,-89.229874,-1
SV-2026-088340,2026-06-08,Mejicanos,13.764289,-89.212365,-1
SV-2026-088341,2026-06-08,Mejicanos,13.744445,-89.207732,-1
SV-2026-088342,2026-06-08,Mejicanos,13.783968,-89.226573,-1
SV-2026-088343,2026-06-08,Mejicanos,13.723384,-89.210928,-1
SV-2026-088344,2026-06-08,Mejicanos,13.732796,-89.205482,-1
SV-2026-088345,2026-06-08,Mejicanos,13.752988,-89.234578,-1
SV-2026-088346,2026-06-08,Moncagua,13.509158,-88.257611,-1
SV-2026-088347,2026-06-08,Atiquizaya,13.984498,-89.732945,-1
SV-2026-088348,2026-06-08,Quezaltepeque,13.820316,-89.245248,-1
SV-2026-088349,2026-06-08,Quezaltepeque,13.798155,-89.263587,-1
SV-2026-088350,2026-06-08,San Juan Opico,13.878629,-89.364105,-1
SV-2026-088351,2026-06-08,Tonacatepeque,13.754413,-89.131074,-1
SV-2026-088352,2026-06-08,Aguilares,13.976579,-89.219123,-1
SV-2026-088353,2026-06-08,Armenia,13.745009,-89.491365,-1
SV-2026-088354,2026-06-08,El Transito,13.363075,-88.362172,-1
SV-2026-088355,2026-06-08,Sensuntepeque,13.875404,-88.647564,-1
SV-2026-088356,2026-06-08,Usulutan,13.353662,-88.455773,-1
SV-2026-088357,2026-06-08,Antiguo Cuscatlan,13.681382,-89.26595,-1
SV-2026-088358,2026-06-08,Antiguo Cuscatlan,13.672868,-89.248999,72
SV-2026-088359,2026-06-08,San Rafael Cedros,13.767699,-88.904257,-1
SV-2026-088360,2026-06-08,Chalatenango,14.033049,-88.947668,-1
SV-2026-088361,2026-06-08,Santiago de Maria,13.457589,-88.456036,-1
SV-2026-088362,2026-06-08,Conchagua,13.30553,-87.865155,-1
SV-2026-088363,2026-06-08,Santa Tecla,13.646228,-89.322865,-1
SV-2026-088364,2026-06-08,Santa Tecla,13.673296,-89.293386,-1
SV-2026-088365,2026-06-08,San Juan Opico,13.853673,-89.392374,-1
SV-2026-088366,2026-06-08,San Juan Opico,13.904898,-89.363018,-1
SV-2026-088367,2026-06-08,Santa Tecla,13.670618,-89.304847,-1
SV-2026-088368,2026-06-08,Santa Tecla,13.680565,-89.293277,-1
SV-2026-088369,2026-06-08,Santa Tecla,13.673842,-89.298649,-1
SV-2026-088370,2026-06-08,Santa Tecla,13.687081,-89.298314,-1
SV-2026-088371,2026-06-08,Santa Tecla,13.685288,-89.304927,-1
SV-2026-088372,2026-06-08,Santa Tecla,13.714449,-89.310898,-1
SV-2026-088373,2026-06-08,Santa Tecla,13.706149,-89.289519,-1
SV-2026-088374,2026-06-08,Tecoluca,13.781054,-88.802703,-1
SV-2026-088375,2026-06-08,San Juan Opico,13.87752,-89.389637,-1
SV-2026-088376,2026-06-08,Santiago Nonualco,13.519365,-88.9305,-1
SV-2026-088377,2026-06-08,Santa Tecla,13.686347,-89.30057,-1
SV-2026-088378,2026-06-08,Coatepeque,13.93554,-89.495699,-1
SV-2026-088379,2026-06-09,Usulutan,13.321946,-88.437141,-1
SV-2026-088380,2026-06-09,Nueva Concepcion,14.118127,-89.268527,-1
SV-2026-088381,2026-06-09,Jucuapa,13.512356,-88.380595,-1
SV-2026-088382,2026-06-09,Usulutan,13.349773,-88.420137,-1
SV-2026-088383,2026-06-09,Usulutan,13.331824,-88.485762,-1
SV-2026-088384,2026-06-09,Chalatenango,14.011035,-88.909378,-1
SV-2026-088385,2026-06-09,Ilobasco,13.832775,-88.865153,-1
SV-2026-088386,2026-06-09,Ciudad Arce,13.848931,-89.471802,-1
SV-2026-088387,2026-06-09,San Miguel,13.48903,-88.169062,-1
SV-2026-088388,2026-06-09,San Miguel,13.449314,-88.137964,-1
SV-2026-088389,2026-06-09,San Miguel,13.5165,-88.179199,-1
SV-2026-088390,2026-06-09,San Miguel,13.519112,-88.187666,-1
SV-2026-088391,2026-06-09,San Miguel,13.481801,-88.182431,-1
SV-2026-088392,2026-06-09,San Miguel,13.49772,-88.15514,-1
SV-2026-088393,2026-06-09,San Francisco Menendez,13.852926,-90.005136,-1
SV-2026-088394,2026-06-09,Santa Tecla,13.702796,-89.284791,-1
SV-2026-088395,2026-06-09,Antiguo Cuscatlan,13.645006,-89.247584,-1
SV-2026-088396,2026-06-09,San Miguel,13.474712,-88.183173,-1
SV-2026-088397,2026-06-09,Antiguo Cuscatlan,13.710604,-89.273527,-1
SV-2026-088398,2026-06-09,Izalco,13.773828,-89.664199,-1
SV-2026-088399,2026-06-09,Izalco,13.750704,-89.686709,-1
SV-2026-088400,2026-06-09,Santiago Nonualco,13.537469,-88.965491,-1
SV-2026-088401,2026-06-09,Juayua,13.865036,-89.771525,-1
SV-2026-088402,2026-06-09,Soyapango,13.68372,-89.145095,-1
SV-2026-088403,2026-06-09,Soyapango,13.714505,-89.138531,-1
SV-2026-088404,2026-06-09,Nahuizalco,13.74955,-89.738311,-1
SV-2026-088405,2026-06-09,San Antonio del Monte,13.69538,-89.725322,-1
SV-2026-088406,2026-06-09,San Pedro Masahuat,13.556046,-89.037031,-1
SV-2026-088407,2026-06-09,Antiguo Cuscatlan,13.664746,-89.208358,-1
SV-2026-088408,2026-06-09,San Miguel,13.467295,-88.154672,-1
SV-2026-088409,2026-06-09,Colon,13.705698,-89.358305,-1
SV-2026-088410,2026-06-09,Quelepa,13.495318,-88.229233,-1
SV-2026-088411,2026-06-09,Santa Tecla,13.696107,-89.310286,-1
SV-2026-088412,2026-06-09,Santa Tecla,13.706028,-89.283792,-1
SV-2026-088413,2026-06-09,Santa Tecla,13.680957,-89.273169,-1
SV-2026-088414,2026-06-09,Santa Tecla,13.684981,-89.298941,-1
SV-2026-088415,2026-06-09,Santa Tecla,13.664329,-89.276209,-1
SV-2026-088416,2026-06-09,Santa Ana,13.986575,-89.584273,-1
SV-2026-088417,2026-06-09,Santa Ana,13.984186,-89.590371,-1
SV-2026-088418,2026-06-09,Santa Ana,13.992064,-89.538007,-1
SV-2026-088419,2026-06-09,Santa Ana,14.016498,-89.511598,-1
SV-2026-088420,2026-06-09,Santa Ana,13.982579,-89.567388,-1
SV-2026-088421,2026-06-09,Santa Ana,14.022306,-89.566585,-1
SV-2026-088422,2026-06-09,Santa Ana,13.995033,-89.563429,-1
SV-2026-088423,2026-06-09,El Congo,13.88615,-89.49397,-1
SV-2026-088424,2026-06-09,Zacatecoluca,13.481693,-88.881443,-1
SV-2026-088425,2026-06-09,Santa Rosa de Lima,13.631127,-87.872987,-1
SV-2026-088426,2026-06-09,Santa Rosa de Lima,13.641499,-87.854287,-1
SV-2026-088427,2026-06-09,Ilobasco,13.845097,-88.858188,-1
SV-2026-088428,2026-06-09,Chinameca,13.471304,-88.381644,-1
SV-2026-088429,2026-06-09,Chinameca,13.497171,-88.369518,-1
SV-2026-088430,2026-06-09,Chirilagua,13.223041,-88.119684,-1
SV-2026-088431,2026-06-09,Chirilagua,13.207015,-88.135491,-1
SV-2026-088432,2026-06-09,San Luis Talpa,13.474595,-89.007331,-1
SV-2026-088433,2026-06-09,San Salvador,13.666898,-89.210866,-1
SV-2026-088434,2026-06-09,Ahuachapan,13.92906,-89.865435,-1
SV-2026-088435,2026-06-09,Santa Tecla,13.675786,-89.255666,72
SV-2026-088436,2026-06-09,San Salvador,13.67616,-89.191933,-1
SV-2026-088437,2026-06-09,Ciudad Delgado,13.711552,-89.175296,-1
SV-2026-088438,2026-06-09,San Salvador,13.697565,-89.195338,47
SV-2026-088439,2026-06-09,Ciudad Delgado,13.695159,-89.181092,-1
SV-2026-088440,2026-06-09,Ayutuxtepeque,13.716441,-89.173836,-1
SV-2026-088441,2026-06-09,Olocuilta,13.522711,-89.124886,-1
SV-2026-088442,2026-06-09,San Salvador,13.69362,-89.220156,47
SV-2026-088443,2026-06-09,Cuscatancingo,13.740742,-89.138549,-1
SV-2026-088444,2026-06-09,San Martin,13.771024,-89.039365,-1
SV-2026-088445,2026-06-09,Apopa,13.787645,-89.189322,-1
SV-2026-088446,2026-06-09,Apopa,13.789974,-89.162188,-1
SV-2026-088447,2026-06-10,Antiguo Cuscatlan,13.65257,-89.226839,-1
SV-2026-088448,2026-06-10,Colon,13.724954,-89.318142,-1
SV-2026-088449,2026-06-10,Colon,13.690612,-89.357589,-1
SV-2026-088450,2026-06-10,San Sebastian,13.716973,-88.842211,-1
SV-2026-088451,2026-06-10,Colon,13.716142,-89.368631,-1
SV-2026-088452,2026-06-10,Acajutla,13.601492,-89.805502,-1
SV-2026-088453,2026-06-10,San Pedro Perulapan,13.72947,-89.030696,-1
SV-2026-088454,2026-06-10,Acajutla,13.582136,-89.844314,-1
SV-2026-088455,2026-06-10,San Pedro Perulapan,13.751837,-89.078845,-1
SV-2026-088456,2026-06-10,San Miguel,13.495445,-88.146029,-1
SV-2026-088457,2026-06-10,San Miguel,13.45442,-88.179774,-1
SV-2026-088458,2026-06-10,San Miguel,13.470824,-88.202424,-1
SV-2026-088459,2026-06-10,San Miguel,13.486398,-88.161601,-1
SV-2026-088460,2026-06-10,Cuscatancingo,13.744039,-89.198177,-1
SV-2026-088461,2026-06-10,San Miguel,13.515065,-88.172697,-1
SV-2026-088462,2026-06-10,Mejicanos,13.748634,-89.195163,-1
SV-2026-088463,2026-06-10,Ahuachapan,13.941757,-89.860856,-1
SV-2026-088464,2026-06-10,Ahuachapan,13.916064,-89.838985,-1
SV-2026-088465,2026-06-10,Antiguo Cuscatlan,13.674641,-89.295667,-1
SV-2026-088466,2026-06-10,Antiguo Cuscatlan,13.658606,-89.229321,-1
SV-2026-088467,2026-06-10,Antiguo Cuscatlan,13.678913,-89.250013,72
SV-2026-088468,2026-06-10,Antiguo Cuscatlan,13.68974,-89.233499,47
SV-2026-088469,2026-06-10,San Miguel,13.47264,-88.164463,-1
SV-2026-088470,2026-06-10,Chinameca,13.510209,-88.309663,-1
SV-2026-088471,2026-06-10,Chinameca,13.496921,-88.327994,-1
SV-2026-088472,2026-06-10,Usulutan,13.346492,-88.445253,-1
SV-2026-088473,2026-06-10,Santa Ana,13.989317,-89.591244,-1
SV-2026-088474,2026-06-10,Santa Ana,13.99171,-89.566179,-1
SV-2026-088475,2026-06-10,Usulutan,13.364418,-88.46224,-1
SV-2026-088476,2026-06-10,Apopa,13.817463,-89.186929,-1
SV-2026-088477,2026-06-10,Apopa,13.803878,-89.208825,-1
SV-2026-088478,2026-06-10,Apopa,13.82304,-89.190985,-1
SV-2026-088479,2026-06-10,Apopa,13.826158,-89.1817,-1
SV-2026-088480,2026-06-10,Santa Tecla,13.698296,-89.288334,-1
SV-2026-088481,2026-06-10,Metapan,14.35335,-89.468045,-1
SV-2026-088482,2026-06-10,Santa Tecla,13.662553,-89.313012,-1
SV-2026-088483,2026-06-10,Santa Tecla,13.663256,-89.287309,-1
SV-2026-088484,2026-06-10,Chalchuapa,13.985832,-89.689508,-1
SV-2026-088485,2026-06-10,Santa Tecla,13.694731,-89.278561,-1
SV-2026-088486,2026-06-10,Santa Tecla,13.681622,-89.290547,-1
SV-2026-088487,2026-06-10,Santa Tecla,13.660857,-89.273346,-1
SV-2026-088488,2026-06-10,Ilobasco,13.88494,-88.862966,-1
SV-2026-088489,2026-06-10,Santa Tecla,13.695938,-89.294025,-1
SV-2026-088490,2026-06-10,La Union,13.350867,-87.846002,-1
SV-2026-088491,2026-06-10,La Union,13.329107,-87.840495,-1
SV-2026-088492,2026-06-10,San Alejo,13.446824,-87.946857,-1
SV-2026-088493,2026-06-10,San Francisco Gotera,13.687449,-88.071368,-1
SV-2026-088494,2026-06-10,San Francisco Gotera,13.732499,-88.079429,-1
SV-2026-088495,2026-06-10,Ciudad Delgado,13.717267,-89.160947,-1
SV-2026-088496,2026-06-10,Apastepeque,13.683381,-88.749253,-1
SV-2026-088497,2026-06-10,Ciudad Delgado,13.723567,-89.17117,-1
SV-2026-088498,2026-06-10,Tonacatepeque,13.792465,-89.146872,-1
SV-2026-088499,2026-06-10,San Salvador,13.699004,-89.213335,47
SV-2026-088500,2026-06-10,San Salvador,13.700783,-89.210283,47
SV-2026-088501,2026-06-10,San Salvador,13.693495,-89.223094,47
SV-2026-088502,2026-06-10,Soyapango,13.682425,-89.106867,-1
SV-2026-088503,2026-06-10,San Pedro Masahuat,13.547618,-89.03486,-1
SV-2026-088504,2026-06-10,San Salvador,13.695588,-89.213724,47
SV-2026-088505,2026-06-10,San Salvador,13.689511,-89.224333,47
SV-2026-088506,2026-06-10,San Martin,13.794282,-89.088419,-1
SV-2026-088507,2026-06-10,San Salvador,13.700499,-89.202716,47
SV-2026-088508,2026-06-11,Ciudad Barrios,13.783486,-88.269055,-1
SV-2026-088509,2026-06-11,San Pedro Masahuat,13.533096,-88.995246,-1
SV-2026-088510,2026-06-11,Suchitoto,13.9336,-89.025002,-1
SV-2026-088511,2026-06-11,San Pedro Masahuat,13.548129,-89.005041,-1
SV-2026-088512,2026-06-11,El Transito,13.363079,-88.355711,-1
SV-2026-088513,2026-06-11,Santa Tecla,13.660612,-89.303521,-1
SV-2026-088514,2026-06-11,Santa Tecla,13.695352,-89.25857,-1
SV-2026-088515,2026-06-11,Santa Tecla,13.695439,-89.286286,-1
SV-2026-088516,2026-06-11,Santa Tecla,13.639244,-89.262284,-1
SV-2026-088517,2026-06-11,Moncagua,13.518849,-88.271343,-1
SV-2026-088518,2026-06-11,Santo Tomas,13.68184,-89.143085,-1
SV-2026-088519,2026-06-11,Colon,13.706783,-89.358136,-1
SV-2026-088520,2026-06-11,Colon,13.698303,-89.354981,-1
SV-2026-088521,2026-06-11,Ayutuxtepeque,13.743923,-89.230962,-1
SV-2026-088522,2026-06-11,Cojutepeque,13.698392,-88.924466,-1
SV-2026-088523,2026-06-11,Ilopango,13.717822,-89.109543,-1
SV-2026-088524,2026-06-11,Ilopango,13.721867,-89.09524,-1
SV-2026-088525,2026-06-11,Ilopango,13.707379,-89.07856,-1
SV-2026-088526,2026-06-11,Soyapango,13.698311,-89.098353,-1
SV-2026-088527,2026-06-11,Soyapango,13.715576,-89.130913,-1
SV-2026-088528,2026-06-11,Colon,13.723728,-89.335194,-1
SV-2026-088529,2026-06-11,Santa Tecla,13.703184,-89.245423,47
SV-2026-088530,2026-06-11,La Union,13.349242,-87.874712,-1
SV-2026-088531,2026-06-11,La Libertad,13.517149,-89.311029,-1
SV-2026-088532,2026-06-11,Santa Ana,14.018549,-89.520938,-1
SV-2026-088533,2026-06-11,Santa Ana,13.989949,-89.570015,-1
SV-2026-088534,2026-06-11,Santa Ana,14.034762,-89.554457,-1
SV-2026-088535,2026-06-11,Santa Ana,14.013598,-89.54314,-1
SV-2026-088536,2026-06-11,San Salvador,13.700181,-89.201267,47
SV-2026-088537,2026-06-11,Sonzacate,13.716889,-89.731093,-1
SV-2026-088538,2026-06-11,San Salvador,13.701771,-89.214569,47
SV-2026-088539,2026-06-11,San Salvador,13.702256,-89.236169,47
SV-2026-088540,2026-06-11,San Salvador,13.703683,-89.242959,47
SV-2026-088541,2026-06-11,San Salvador,13.716645,-89.21879,47
